game,turn,on_turn_player,inner_calls,inner_rollouts,inner_agree_count,inner_agree_rate,inner_loss_mean,inner_loss_stddev,inner_loss_max,inner_early_stops,inner_early_stop_rate,nested_pick,rack,cgp
13,9,1,11972,2607407,3414,0.285165,0.050610,0.062929,0.555300,4316,0.360508,L6 (I)NLANDER,ADELNNR,1F13/1I11J1/1R11A1/VEHM9R1/1D11O1/1oF2Z1GOBLINS1/1GU2AXE5I1/2SPARING4t1/2C2I7E1/15/15/15/15/15/15 ADELNNR/IOOQRST 184/236 0
13,10,0,11540,2476728,3457,0.299567,0.054407,0.067454,0.767748,4621,0.400433,10J QI(N),IOOQRST,1F13/1I11J1/1R11A1/VEHM9R1/1D11O1/1oF2Z1GOBLINS1/1GU2AXE3N1I1/2SPARING2L1t1/2C2I5A1E1/11N3/11D3/11E3/11R3/15/15 IOOQRST/ABIILNT 236/254 0
13,11,1,13516,2954092,3943,0.291728,0.055821,0.068652,0.614122,4834,0.357650,11I TIN(D),ABIILNT,1F13/1I11J1/1R11A1/VEHM9R1/1D11O1/1oF2Z1GOBLINS1/1GU2AXE3N1I1/2SPARING2L1t1/2C2I5A1E1/9QIN3/11D3/11E3/11R3/15/15 ABIILNT/NOOORST 254/268 0
13,12,0,14104,2985050,4354,0.308707,0.054312,0.069329,0.760908,5838,0.413925,3B (R)OO,NOOORST,1F13/1I11J1/1R11A1/VEHM9R1/1D11O1/1oF2Z1GOBLINS1/1GU2AXE3N1I1/2SPARING2L1t1/2C2I5A1E1/9QIN3/8TIND3/11E3/11R3/15/15 NOOORST/AABDEIL 268/279 0
13,13,1,14040,3040261,3944,0.280912,0.062081,0.077393,0.586957,5272,0.375499,O1 BAAED,AABDEIL,1F13/1I11J1/1ROO9A1/VEHM9R1/1D11O1/1oF2Z1GOBLINS1/1GU2AXE3N1I1/2SPARING2L1t1/2C2I5A1E1/9QIN3/8TIND3/11E3/11R3/15/15 AABDEIL/NOORSST 279/288 0
13,14,0,14164,2934845,3284,0.231855,0.075498,0.088813,0.710569,6587,0.465052,O7 TONSORS,NOORSST,1F12B/1I11JA/1ROO9AA/VEHM9RE/1D11OD/1oF2Z1GOBLINS1/1GU2AXE3N1I1/2SPARING2L1t1/2C2I5A1E1/9QIN3/8TIND3/11E3/11R3/15/15 NOORSST/ADEHIIL 288/323 0
13,15,1,13887,2800888,2267,0.163246,0.088617,0.110014,0.799169,7058,0.508245,1A A(F)IELD,ADEHIIL,1F12B/1I11JA/1ROO9AA/VEHM9RE/1D11OD/1oF2Z1GOBLINS1/1GU2AXE3N1IT/2SPARING2L1tO/2C2I5A1EN/9QIN2S/8TIND2O/11E2R/11R2S/15/15 ADEHIIL/AEEKLPW 323/369 0
13,16,0,16582,3329708,2173,0.131046,0.135659,0.156391,0.816385,8151,0.491557,E3 KEP,AEEKLPW,AFIELD8B/1I11JA/1ROO9AA/VEHM9RE/1D11OD/1oF2Z1GOBLINS1/1GU2AXE3N1IT/2SPARING2L1tO/2C2I5A1EN/9QIN2S/8TIND2O/11E2R/11R2S/15/15 AEEKLPW/CHIMOUW 369/356 0
13,17,1,18614,3743531,1978,0.106264,0.122636,0.165115,0.840891,8870,0.476523,13L (R)UM(S),CHIMOUW,AFIELD8B/1I11JA/1ROOK8AA/VEHME8RE/1D2P8OD/1oF2Z1GOBLINS1/1GU2AXE3N1IT/2SPARING2L1tO/2C2I5A1EN/9QIN2S/8TIND2O/11E2R/11R2S/15/15 CHIMOUW/AEELTUW 356/408 0
13,18,0,16669,3558998,2158,0.129462,0.134259,0.183745,0.842203,5993,0.359530,E8 (A)TWEEL,AEELTUW,AFIELD8B/1I11JA/1ROOK8AA/VEHME8RE/1D2P8OD/1oF2Z1GOBLINS1/1GU2AXE3N1IT/2SPARING2L1tO/2C2I5A1EN/9QIN2S/8TIND2O/11E2R/11RUMS/15/15 AEELTUW/CEHIOTW 408/368 0
13,19,1,16902,3831241,2827,0.167258,0.091032,0.187392,0.823166,3689,0.218258,12D W(E),CEHIOTW,AFIELD8B/1I11JA/1ROOK8AA/VEHME8RE/1D2P8OD/1oF2Z1GOBLINS1/1GU2AXE3N1IT/2SPARING2L1tO/2C1TI5A1EN/4W4QIN2S/4E3TIND2O/4E6E2R/4L6RUMS/15/15 CEHIOTW/AAEORTU 368/428 0
13,20,0,18091,4162472,2211,0.122215,0.081748,0.146992,0.817941,3088,0.170693,K2 TORU(L)AE,AAEORTU,AFIELD8B/1I11JA/1ROOK8AA/VEHME8RE/1D2P8OD/1oF2Z1GOBLINS1/1GU2AXE3N1IT/2SPARING2L1tO/2C1TI5A1EN/4W4QIN2S/4E3TIND2O/3WE6E2R/4L6RUMS/15/15 AAEORTU/CEHIOTU 428/378 0
13,21,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,C12 ETIC,CEHIOTU,AFIELD8B/1I8T2JA/1ROOK5O2AA/VEHME5R2RE/1D2P5U2OD/1oF2Z1GOBLINS1/1GU2AXE2AN1IT/2SPARING1EL1tO/2C1TI5A1EN/4W4QIN2S/4E3TIND2O/3WE6E2R/4L6RUMS/15/15 CEHIOTU/AETVYY 378/446 0
13,22,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,15A VA(C),AETVYY,AFIELD8B/1I8T2JA/1ROOK5O2AA/VEHME5R2RE/1D2P5U2OD/1oF2Z1GOBLINS1/1GU2AXE2AN1IT/2SPARING1EL1tO/2C1TI5A1EN/4W4QIN2S/4E3TIND2O/2EWE6E2R/2T1L6RUMS/2I12/2C12 AETVYY/HOU 446/396 0
13,23,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,4H HOU(R),HOU,AFIELD8B/1I8T2JA/1ROOK5O2AA/VEHME5R2RE/1D2P5U2OD/1oF2Z1GOBLINS1/1GU2AXE2AN1IT/2SPARING1EL1tO/2C1TI5A1EN/4W4QIN2S/4E3TIND2O/2EWE6E2R/2T1L6RUMS/2I12/VAC12 HOU/ETYY 396/470 0
14,0,0,15512,3363510,3069,0.197847,0.060450,0.063046,0.676620,5679,0.366104,8C AMAUTIk,AAIMTU?,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 AAIMTU?/AIINOXZ 0/0 0
14,1,1,16368,3472754,3537,0.216092,0.058845,0.062637,0.561415,6882,0.420455,7C ZOA,AIINOXZ,15/15/15/15/15/15/15/2AMAUTIk6/15/15/15/15/15/15/15 AIINOXZ/CEEGHNR 0/72 0
14,2,0,14312,3130202,3335,0.233021,0.053193,0.065602,0.682464,5007,0.349846,H3 CHEER(I)NG,CEEGHNR,15/15/15/15/15/15/2ZOA10/2AMAUTIk6/15/15/15/15/15/15/15 CEEGHNR/EIINPSX 72/49 0
14,3,1,13160,2838994,3863,0.293541,0.040479,0.053769,0.776057,5033,0.382447,9A PIX,EIINPSX,15/15/7C7/7H7/7E7/7E7/2ZOA2R7/2AMAUTIk6/7N7/7G7/15/15/15/15/15 EIINPSX/BGIORVY 49/140 0
14,4,0,14012,3027769,3991,0.284827,0.048928,0.060101,0.632288,5397,0.385170,D4 BRO(OM)Y,BGIORVY,15/15/7C7/7H7/7E7/7E7/2ZOA2R7/2AMAUTIk6/PIX4N7/7G7/15/15/15/15/15 BGIORVY/EFIIMNS 140/96 0
14,5,1,13236,2840992,3871,0.292460,0.042903,0.056490,0.637253,5163,0.390073,5G F(E)MINIES,EFIIMNS,15/15/7C7/3B3H7/3R3E7/3O3E7/2ZOA2R7/2AMAUTIk6/PIXY3N7/7G7/15/15/15/15/15 EFIIMNS/EGILRRV 96/182 0
14,6,0,11432,2455564,3023,0.264433,0.060165,0.071634,0.632041,4407,0.385497,L1 VERL(I)G,EGILRRV,15/15/7C7/3B3H7/3R2FEMINIES1/3O3E7/2ZOA2R7/2AMAUTIk6/PIXY3N7/7G7/15/15/15/15/15 EGILRRV/BDEGJNO 182/172 0
14,7,1,11424,2426718,3154,0.276085,0.051704,0.064588,0.677187,4684,0.410014,H1 EN(CHEERING),BDEGJNO,11V3/11E3/7C3R3/3B3H3L3/3R2FEMINIES1/3O3E3G3/2ZOA2R7/2AMAUTIk6/PIXY3N7/7G7/15/15/15/15/15 BDEGJNO/AAIILRV 172/210 0
14,8,0,10228,2216070,2385,0.233183,0.065398,0.073253,0.568298,3822,0.373680,A9 (P)AIRIAL,AAIILRV,7E3V3/7N3E3/7C3R3/3B3H3L3/3R2FEMINIES1/3O3E3G3/2ZOA2R7/2AMAUTIk6/PIXY3N7/7G7/15/15/15/15/15 AAIILRV/BDGJLNO 210/220 0
14,9,1,8600,1818636,1994,0.231860,0.068001,0.075845,0.517665,3536,0.411163,J2 JOB(I)NG,BDGJLNO,7E3V3/7N3E3/7C3R3/3B3H3L3/3R2FEMINIES1/3O3E3G3/2ZOA2R7/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/A14/L14 BDGJLNO/DHNTVY? 220/240 0
14,10,0,9408,1970484,1960,0.208333,0.084182,0.088926,0.719307,3975,0.422513,2L (E)NVY,DHNTVY?,7E3V3/7N1J1E3/7C1O1R3/3B3H1B1L3/3R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/A14/L14 DHNTVY?/DDELUUW 240/254 0
14,11,1,10328,2207714,2305,0.223180,0.077916,0.087305,0.688470,3981,0.385457,O1 W(Y)LE,DDELUUW,7E3V3/7N1J1ENVY/7C1O1R3/3B3H1B1L3/3R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/A14/L14 DDELUUW/DHSTUW? 254/260 0
14,12,0,9016,1857307,1768,0.196096,0.103900,0.107879,0.677997,4038,0.447870,2A SHUTDoW(N),DHSTUW?,7E3V2W/7N1J1ENVY/7C1O1R2L/3B3H1B1L2E/3R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/A14/L14 DHSTUW?/ADDDOUU 260/287 0
14,13,1,10452,2196177,1853,0.177287,0.070896,0.087768,0.769861,4382,0.419250,14A (A)OUDAD,ADDDOUU,7E3V2W/SHUTDoWN1J1ENVY/7C1O1R2L/3B3H1B1L2E/3R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/A14/L14 ADDDOUU/AEINOST 287/338 0
14,14,0,9659,1970328,2004,0.207475,0.121523,0.185826,0.845058,4381,0.453567,15D ATONIES,AEINOST,7E3V2W/SHUTDoWN1J1ENVY/7C1O1R2L/3B3H1B1L2E/3R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/AOUDAD9/L14 AEINOST/DEKLRTU 338/311 0
14,15,1,8608,1749861,1382,0.160548,0.050818,0.116654,0.842156,3834,0.445400,A1 T(S)KED,DEKLRTU,7E3V2W/SHUTDoWN1J1ENVY/7C1O1R2L/3B3H1B1L2E/3R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/AOUDAD9/L2ATONIES5 DEKLRTU/AEIOPST 311/421 0
14,16,0,9270,2047129,1326,0.143042,0.078361,0.159884,0.858150,2706,0.291909,14H OPIATES,AEIOPST,T6E3V2W/SHUTDoWN1J1ENVY/K6C1O1R2L/E2B3H1B1L2E/D2R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/AOUDAD9/L2ATONIES5 AEIOPST/AEEFLRU 421/344 0
14,17,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,13J ALEF,AEEFLRU,T6E3V2W/SHUTDoWN1J1ENVY/K6C1O1R2L/E2B3H1B1L2E/D2R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I14/AOUDAD1OPIATES1/L2ATONIES5 AEEFLRU/CIOOQRT 344/503 0
14,18,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,K9 CITO(LA),CIOOQRT,T6E3V2W/SHUTDoWN1J1ENVY/K6C1O1R2L/E2B3H1B1L2E/D2R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N7/A6G7/I14/R14/I8ALEF2/AOUDAD1OPIATES1/L2ATONIES5 CIOOQRT/EERU 503/375 0
14,19,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,9J E(C)U,EERU,T6E3V2W/SHUTDoWN1J1ENVY/K6C1O1R2L/E2B3H1B1L2E/D2R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N2C4/A6G2I4/I9T4/R9O4/I8ALEF2/AOUDAD1OPIATES1/L2ATONIES5 EERU/OQR 375/519 0
14,20,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,E13 Q(AT),OQR,T6E3V2W/SHUTDoWN1J1ENVY/K6C1O1R2L/E2B3H1B1L2E/D2R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N1ECU3/A6G2I4/I9T4/R9O4/I8ALEF2/AOUDAD1OPIATES1/L2ATONIES5 OQR/ER 519/380 0
14,21,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,L12 R(ET)E,ER,T6E3V2W/SHUTDoWN1J1ENVY/K6C1O1R2L/E2B3H1B1L2E/D2R2FEMINIES1/3O3E1N1G3/2ZOA2R1G5/2AMAUTIk6/PIXY3N1ECU3/A6G2I4/I9T4/R9O4/I3Q4ALEF2/AOUDAD1OPIATES1/L2ATONIES5 ER/OR 380/531 0
15,0,0,15756,3440012,3151,0.199987,0.059832,0.062422,0.523791,5507,0.349518,8D CUIsINE,CEIINU?,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 CEIINU?/DDEHTUV 0/0 0
15,1,1,14552,3176262,2813,0.193307,0.047599,0.052153,0.642387,5123,0.352048,9H DUD,DDEHTUV,15/15/15/15/15/15/15/3CUIsINE5/15/15/15/15/15/15/15 DDEHTUV/ADGGLRR 0/72 0
15,2,0,15036,3320635,2785,0.185222,0.059693,0.062319,0.619201,5037,0.334996,7F DARG,ADGGLRR,15/15/15/15/15/15/15/3CUIsINE5/7DUD5/15/15/15/15/15/15 ADGGLRR/EEHOTVV 72/15 0
15,3,1,16432,3546546,3135,0.190786,0.047995,0.053427,0.583891,6295,0.383094,D8 (C)OVET,EEHOTVV,15/15/15/15/15/15/5DARG6/3CUIsINE5/7DUD5/15/15/15/15/15/15 EEHOTVV/AEGLORR 15/96 0
15,4,0,15568,3331349,2765,0.177608,0.066797,0.069993,0.637627,6265,0.402428,11C R(E)ORG,AEGLORR,15/15/15/15/15/15/5DARG6/3CUIsINE5/3O3DUD5/3V11/3E11/3T11/15/15/15 AEGLORR/AEHITVW 96/35 0
15,5,1,14872,3170101,2426,0.163125,0.062283,0.063704,0.600175,6145,0.413193,10J HAW,AEHITVW,15/15/15/15/15/15/5DARG6/3CUIsINE5/3O3DUD5/3V11/2REORG8/3T11/15/15/15 AEHITVW/AEGLNOT 35/108 0
15,6,0,14120,3013805,2572,0.182153,0.077699,0.080454,0.714740,5781,0.409419,L8 GO(W)LAN,AEGLNOT,15/15/15/15/15/15/5DARG6/3CUIsINE5/3O3DUD5/3V5HAW3/2REORG8/3T11/15/15/15 AEGLNOT/EINRTTV 108/67 0
15,7,1,13912,2979391,2373,0.170572,0.063541,0.069481,0.711066,5540,0.398217,13H VIRE(N)T,EINRTTV,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/3O3DUD1O3/3V5HAW3/2REORG4L3/3T7A3/11N3/15/15 EINRTTV/BEEMOTT 67/132 0
15,8,0,14144,3001981,2144,0.151584,0.094023,0.090626,0.711059,5943,0.420178,M9 EMO,BEEMOTT,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/3O3DUD1O3/3V5HAW3/2REORG4L3/3T7A3/7VIRENT2/15/15 BEEMOTT/AEJLNNT 132/87 0
15,9,1,13864,2833133,1952,0.140796,0.073142,0.073238,0.763727,6692,0.482689,H13 (V)AN,AEJLNNT,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/3O3DUD1OE2/3V5HAWM2/2REORG4LO2/3T7A3/7VIRENT2/15/15 AEJLNNT/ABEKTTY 87/155 0
15,10,0,14420,2947160,1788,0.123994,0.098215,0.089848,0.716553,7037,0.488003,F10 B(R)AKY,ABEKTTY,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/3O3DUD1OE2/3V5HAWM2/2REORG4LO2/3T7A3/7VIRENT2/7A7/7N7 ABEKTTY/EIJLNTY 155/105 0
15,11,1,14764,2966884,1803,0.122121,0.074557,0.073870,0.777846,7591,0.514156,9C J(O)T,EIJLNTY,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/3O3DUD1OE2/3V1B3HAWM2/2REORG4LO2/3T1A5A3/5K1VIRENT2/5Y1A7/7N7 EIJLNTY/AEEILTT 105/183 0
15,12,0,15852,3304050,1927,0.121562,0.106948,0.100755,0.760944,7132,0.449912,15G E(N)TITLE,AEEILTT,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWM2/2REORG4LO2/3T1A5A3/5K1VIRENT2/5Y1A7/7N7 AEEILTT/CEILNSY 183/125 0
15,13,1,16152,3266912,2015,0.124752,0.095906,0.094846,0.808439,8028,0.497028,C11 (R)ICY,CEILNSY,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWM2/2REORG4LO2/3T1A5A3/5K1VIRENT2/5Y1A7/6ENTITLE2 CEILNSY/AHIIMOS 125/191 0
15,14,0,16696,3407052,2159,0.129312,0.133659,0.127446,0.786542,7992,0.478678,6G HI,AHIIMOS,15/15/15/15/15/15/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWM2/2REORG4LO2/2IT1A5A3/2C2K1VIRENT2/2Y2Y1A7/6ENTITLE2 AHIIMOS/AELNPSX 191/145 0
15,15,1,16588,3326545,2000,0.120569,0.115411,0.109998,0.805771,8412,0.507114,14B P(Y)X,AELNPSX,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWM2/2REORG4LO2/2IT1A5A3/2C2K1VIRENT2/2Y2Y1A7/6ENTITLE2 AELNPSX/AIMOSSU 145/206 0
15,16,0,16688,3394230,2420,0.145014,0.114464,0.119551,0.811536,8017,0.480405,N10 SOU,AIMOSSU,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWM2/2REORG4LO2/2IT1A5A3/2C2K1VIRENT2/1PYX1Y1A7/6ENTITLE2 AIMOSSU/AEELNOS 206/175 0
15,17,1,17812,3588901,2638,0.148102,0.078860,0.093225,0.783887,8914,0.500449,O12 NOLE,AEELNOS,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWMS1/2REORG4LOO1/2IT1A5A1U1/2C2K1VIRENT2/1PYX1Y1A7/6ENTITLE2 AEELNOS/AEIMSUZ 175/229 0
15,18,0,16468,3220513,1985,0.120537,0.115480,0.144785,0.835291,9012,0.547243,15A ZE,AEIMSUZ,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWMS1/2REORG4LOO1/2IT1A5A1UN/2C2K1VIRENT1O/1PYX1Y1A6L/6ENTITLE1E AEIMSUZ/AEEEEOS 229/193 0
15,19,1,17135,3399031,2048,0.119521,0.068473,0.106311,0.850416,8996,0.525007,14M EE(L),AEEEEOS,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWMS1/2REORG4LOO1/2IT1A5A1UN/2C2K1VIRENT1O/1PYX1Y1A6L/ZE4ENTITLE1E AEEEEOS/AIMPRSU 193/266 0
15,20,0,15636,3088242,1728,0.110514,0.119007,0.178870,0.893173,8264,0.528524,10I S(HAWMS),AIMPRSU,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B3HAWMS1/2REORG4LOO1/2IT1A5A1UN/2C2K1VIRENT1O/1PYX1Y1A4EEL/ZE4ENTITLE1E AIMPRSU/AEEORSS 266/202 0
15,21,1,19758,3891050,2891,0.146320,0.082694,0.143972,0.864906,10444,0.528596,14J ES,AEEORSS,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B2SHAWMS1/2REORG4LOO1/2IT1A5A1UN/2C2K1VIRENT1O/1PYX1Y1A4EEL/ZE4ENTITLE1E AEEORSS/AIMPRUW 202/285 0
15,22,0,20682,4005579,2818,0.136254,0.093907,0.158787,0.896989,11466,0.554395,12K P(A),AIMPRUW,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B2SHAWMS1/2REORG4LOO1/2IT1A5A1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E AIMPRUW/AEOORST 285/214 0
15,23,1,22102,4301184,3231,0.146186,0.076801,0.142594,0.873247,11947,0.540539,(exch AOOR),AEOORST,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B2SHAWMS1/2REORG4LOO1/2IT1A4PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E AEOORST/AIIMRUW 214/295 0
15,24,0,21425,4191862,2938,0.137130,0.090258,0.160849,0.867852,11515,0.537456,(exch AIIMRUW),AIIMRUW,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B2SHAWMS1/2REORG4LOO1/2IT1A4PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E AIIMRUW/BDELNST 295/214 1
15,25,1,23061,4445863,3559,0.154330,0.072219,0.133524,0.868171,12792,0.554703,(exch BDELNT),BDELNST,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B2SHAWMS1/2REORG4LOO1/2IT1A4PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E BDELNST/AAAFFIO 214/295 2
15,26,0,22474,4415122,3441,0.153110,0.108403,0.177382,0.866099,11760,0.523271,G10 A(G)A,AAAFFIO,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1B2SHAWMS1/2REORG4LOO1/2IT1A4PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E AAAFFIO/IQRSUW? 295/214 3
15,27,1,24084,4679323,3484,0.144660,0.103654,0.190924,0.913137,12685,0.526698,12A QU(IT),IQRSUW?,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/2IT1AA3PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E IQRSUW?/AFFILNO 214/305 0
15,28,0,25288,5006570,3678,0.145444,0.187235,0.258458,0.892204,11693,0.462393,(exch FILNO),AFFILNO,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA3PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E AFFILNO/DEIRSW? 305/237 0
15,29,1,29417,5352370,5155,0.175239,0.195525,0.277695,0.870568,15553,0.528708,15D ID,DEIRSW?,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA3PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE4ENTITLE1E DEIRSW?/AAFINOT 237/305 1
15,30,0,30341,5217577,5584,0.184041,0.229716,0.281050,0.866106,14858,0.489700,pass,AAFINOT,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA3PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE1ID1ENTITLE1E AAFINOT/EINRSW? 305/251 0
15,31,1,32586,5405905,7433,0.228104,0.211705,0.291031,0.859952,16431,0.504235,14F (Y)E(A),EINRSW?,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA3PA1UN/2C2K1VIRENT1O/1PYX1Y1A1ES1EEL/ZE1ID1ENTITLE1E EINRSW?/AAFINOT 251/305 1
15,32,0,35102,5743232,8660,0.246710,0.146648,0.225639,0.831664,17509,0.498803,I12 A(I),AAFINOT,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA3PA1UN/2C2K1VIRENT1O/1PYX1YEA1ES1EEL/ZE1ID1ENTITLE1E AAFINOT/INRRSW? 305/259 0
15,33,1,34170,6117217,8813,0.257916,0.100128,0.203571,0.794192,11388,0.333275,A12 (Q)I,INRRSW?,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA1A1PA1UN/2C2K1VIRENT1O/1PYX1YEA1ES1EEL/ZE1ID1ENTITLE1E INRRSW?/AFINOOT 259/307 0
15,34,0,28561,5740910,9185,0.321592,0.045732,0.089364,0.736212,7269,0.254508,13E O(K),AFINOOT,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA1A1PA1UN/I1C2K1VIRENT1O/1PYX1YEA1ES1EEL/ZE1ID1ENTITLE1E AFINOOT/BNRRSW? 307/270 0
15,35,1,27721,6930250,7773,0.280401,0.032837,0.063853,0.704179,0,0.000000,H5 v(IRID),BNRRSW?,15/15/15/15/15/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA1A1PA1UN/I1C1OK1VIRENT1O/1PYX1YEA1ES1EEL/ZE1ID1ENTITLE1E BNRRSW?/AFILNOT 270/313 0
15,36,0,35664,8916000,31717,0.889328,0.002027,0.005745,0.018311,0,0.000000,5H (v)OLT,AFILNOT,15/15/15/15/7v7/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA1A1PA1UN/I1C1OK1VIRENT1O/1PYX1YEA1ES1EEL/ZE1ID1ENTITLE1E AFILNOT/BFNRRSW 313/275 0
15,37,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,pass,BFNRRSW,15/15/15/15/7vOLT4/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA1A1PA1UN/I1C1OK1VIRENT1O/1PYX1YEA1ES1EEL/ZE1ID1ENTITLE1E BFNRRSW/AFIMN 275/319 0
15,38,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,J4 A(L)F,AFIMN,15/15/15/15/7vOLT4/6HI7/5DARG6/3CUIsINE1G3/2JOT2DUD1OE2/3V1BA1SHAWMS1/2REORG4LOO1/QUIT1AA1A1PA1UN/I1C1OK1VIRENT1O/1PYX1YEA1ES1EEL/ZE1ID1ENTITLE1E AFIMN/BFNRRSW 319/275 1
